id,timestamp,x,y,confidence
car1,43.35,266.977,227.714,60
car1,43.4,266.994,221.407,62
car1,43.4,266.961,227.641,58
car1,43.4,266.994,221.407,62
car1,43.45,266.945,227.562,56
car1,43.4,266.994,221.407,62
car1,43.45,266.945,227.562,56
car1,43.45,266.98,221.469,60
car1,43.45,266.945,227.562,56
car1,43.5,266.969,221.523,59
car1,43.5,266.929,227.488,54
car1,43.5,266.969,221.523,59
car1,43.55,266.914,227.419,52
car1,43.5,266.969,221.523,59
car1,43.55,266.914,227.419,52
car1,43.55,266.962,221.554,58
car1,43.6,266.903,227.367,51
car1,43.55,266.962,221.554,58
car1,43.6,266.903,227.367,51
car1,43.6,266.943,221.643,56
car1,43.6,266.903,227.367,51
car1,43.65,266.928,221.716,54
car1,43.65,266.891,227.312,49
car1,43.65,266.928,221.716,54
car1,43.7,266.886,227.286,48
car1,43.65,266.928,221.716,54
car1,43.7,266.886,227.286,48
car1,43.7,266.917,221.767,52
car1,43.7,266.886,227.286,48
car1,43.75,266.912,221.789,52
car1,43.75,266.873,227.224,47
car1,43.75,266.912,221.789,52
car1,43.75,266.873,227.224,47
car1,43.8,268.288,222.523,62
car1,43.8,266.859,227.158,45
car1,43.8,268.288,222.523,62
car1,43.8,266.859,227.158,45
car1,43.85,268.246,222.56,60
car1,43.85,266.845,227.094,43
car1,43.85,268.246,222.56,60
car1,43.85,266.845,227.094,43
car1,43.9,268.234,222.571,60
car1,43.9,266.832,227.033,42
car1,43.9,268.234,222.571,60
car1,43.9,266.832,227.033,42
car1,43.95,268.136,222.655,57
car1,43.95,266.815,226.955,40
car1,43.95,268.136,222.655,57
car1,44,266.803,226.896,38
car1,43.95,268.136,222.655,57
car1,44,266.803,226.896,38
car1,44,268.08,222.704,55
car1,44,266.803,226.896,38
car1,44.05,268.041,222.738,53
car1,44.05,266.789,226.83,36
car1,44.05,268.041,222.738,53
car1,44.05,266.789,226.83,36
car1,44.1,267.993,222.78,52
car1,44.1,266.777,226.772,35
car1,44.1,267.993,222.78,52
car1,44.1,266.777,226.772,35
car1,44.15,267.894,222.866,48
car1,44.15,266.761,226.698,33
car1,44.15,267.894,222.866,48
car1,44.15,266.761,226.698,33
car1,44.2,267.846,222.907,47
car1,44.2,266.747,226.634,31
car1,44.2,267.846,222.907,47
car1,44.2,266.747,226.634,31
car1,44.25,267.812,222.937,45
car1,44.25,266.734,226.572,29
car1,44.25,267.812,222.937,45
car1,44.25,266.734,226.572,29
car1,44.3,267.769,222.975,44
car1,44.3,266.722,226.516,28
car1,44.3,267.769,222.975,44
car1,44.3,266.722,226.516,28
car1,44.4,267.689,223.044,41
car1,44.4,266.703,226.427,26
car1,44.4,267.689,223.044,41
car1,44.4,266.703,226.427,26
car1,44.45,267.659,223.07,40
car1,44.4,266.703,226.427,26
car1,44.5,267.621,223.103,39
car1,44.4,266.703,226.427,26
car1,44.5,267.621,223.103,39
car1,44.4,266.703,226.427,26
car1,44.55,267.591,223.129,38
car1,44.55,267.391,225.897,31
car1,44.6,267.554,223.161,36
car1,44.6,267.328,225.842,29
car1,44.6,267.554,223.161,36
car1,44.65,267.287,225.807,27
car1,44.6,267.554,223.161,36
car1,44.65,267.287,225.807,27
car1,44.65,267.526,223.186,35
car1,44.7,267.211,225.741,25
car1,44.65,267.526,223.186,35
car1,44.7,267.211,225.741,25
car1,44.7,267.497,223.211,34
car1,44.75,267.145,225.683,22
car1,44.7,267.497,223.211,34
car1,44.75,267.145,225.683,22
car1,44.75,267.465,223.238,33
car1,44.75,267.145,225.683,22
car1,44.8,267.437,223.263,32
car1,44.8,267.091,225.636,20
car1,44.8,267.437,223.263,32
car1,44.8,267.091,225.636,20
car1,44.85,267.413,223.284,32
car1,44.85,267.051,225.601,19
car1,44.85,267.413,223.284,32
car1,44.9,267.012,225.568,18
car1,44.85,267.413,223.284,32
car1,44.9,267.012,225.568,18
car1,44.9,267.388,223.305,31
car1,44.95,266.971,225.532,16
car1,44.9,267.388,223.305,31
car1,44.95,266.971,225.532,16
car1,44.95,267.372,223.32,30
car1,45,266.934,225.5,15
car1,44.95,267.372,223.32,30
car1,45,266.934,225.5,15
car1,45,267.43,223.269,32
car1,45.05,266.898,225.468,14
car1,45,267.43,223.269,32
car1,45.1,266.872,225.446,13
car1,45,267.43,223.269,32
car1,45.15,266.852,225.428,12
car1,45,267.43,223.269,32
car1,45.2,266.908,225.477,14
car1,45.2,266.908,225.477,14
car1,45.2,266.908,225.477,14
car1,45.25,267.639,224.266,30
car1,45.2,266.908,225.477,14
car1,45.3,267.597,224.272,29
car1,45.2,266.908,225.477,14
car1,45.35,267.578,224.274,28
car1,45.2,266.908,225.477,14
car1,45.35,267.578,224.274,28
car1,45.4,266.963,224.839,12
car1,45.4,266.963,224.839,12
car1,45.4,266.963,224.839,12
car1,45.45,266.932,224.835,11
car1,45.45,266.932,224.835,11
car1,45.5,266.915,224.832,11
car1,45.55,266.906,224.831,11
car1,45.55,266.906,224.831,11
car1,45.55,267.536,224.28,27
car1,45.6,267.532,224.281,27
car1,45.65,266.963,224.839,12
car1,45.65,266.963,224.839,12
car1,45.65,266.963,224.839,12
car1,45.75,267.578,224.926,28
car1,45.75,267.578,224.926,28
car1,45.8,267.533,224.919,27
car1,45.8,267.533,224.919,27
car1,45.8,267.533,224.919,27
car1,45.85,267.53,224.919,27
car1,45.85,267.53,224.919,27
car1,45.9,267.531,224.919,27
car1,45.9,267.531,224.919,27
car1,45.95,267.536,224.92,27
car1,46,267.547,224.921,28
car1,46,267.547,224.921,28
car1,46,267.547,224.921,28
car1,46.05,267.561,224.923,28
car1,46.1,267.575,224.925,28
car1,46.15,267.593,224.928,29
car1,46.15,267.593,224.928,29
car1,46.2,267.617,224.931,29
car1,46.2,267.617,224.931,29
car1,46.25,266.85,223.773,12
car1,46.25,267.638,224.934,30
car1,46.25,266.85,223.773,12
car1,46.3,267.706,224.944,32
car1,46.25,266.85,223.773,12
car1,46.3,267.706,224.944,32
car1,46.3,266.876,223.751,13
car1,46.35,267.868,224.966,36
car1,46.3,266.876,223.751,13
car1,46.35,267.868,224.966,36
car1,46.35,266.908,223.723,14
car1,46.35,267.868,224.966,36
car1,46.4,266.944,223.692,15
car1,46.35,267.868,224.966,36
car1,46.45,266.977,223.663,16
car1,46.55,267.062,223.589,19
car1,46.55,267.062,223.589,19
car1,46.6,267.111,223.546,21
car1,46.6,267.402,225.906,31
car1,46.6,267.111,223.546,21
car1,46.6,267.402,225.906,31
car1,46.65,267.181,223.486,24
car1,46.65,267.428,225.929,32
car1,46.65,267.181,223.486,24
car1,46.65,267.428,225.929,32
car1,46.7,267.24,223.435,26
car1,46.7,267.458,225.956,33
car1,46.7,267.24,223.435,26
car1,46.7,267.458,225.956,33
car1,46.75,267.286,223.394,27
car1,46.75,267.481,225.975,34
car1,46.75,267.286,223.394,27
car1,46.75,267.481,225.975,34
car1,46.8,267.369,223.322,30
car1,46.8,267.509,226,35
car1,46.8,267.369,223.322,30
car1,46.85,267.543,226.029,36
car1,46.8,267.369,223.322,30
car1,46.85,267.543,226.029,36
car1,46.8,267.369,223.322,30
car1,46.9,267.575,226.057,37
car1,46.8,267.369,223.322,30
car1,46.9,267.575,226.057,37
car1,46.8,267.369,223.322,30
car1,46.95,267.609,226.086,38
car1,46.8,267.369,223.322,30
car1,47,267.652,226.124,40
car1,46.95,266.691,222.83,24
car1,47,267.652,226.124,40
car1,47,266.701,222.783,25
car1,47,267.652,226.124,40
car1,47.05,266.714,222.722,27
car1,47.05,267.683,226.151,41
car1,47.05,266.714,222.722,27
car1,47.05,267.683,226.151,41
car1,47.1,266.725,222.669,28
car1,47.1,267.723,226.186,42
car1,47.1,266.725,222.669,28
car1,47.1,267.723,226.186,42
car1,47.15,267.751,226.21,43
car1,47.15,267.751,226.21,43
car1,47.2,266.753,222.541,32
car1,47.2,267.772,226.229,44
car1,47.2,266.753,222.541,32
car1,47.25,267.813,226.264,45
car1,47.2,266.753,222.541,32
car1,47.25,267.813,226.264,45
car1,47.25,266.764,222.486,33
car1,47.3,267.858,226.303,47
car1,47.25,266.764,222.486,33
car1,47.3,267.858,226.303,47
car1,47.3,266.778,222.422,35
car1,47.35,267.897,226.337,48
car1,47.3,266.778,222.422,35
car1,47.35,267.897,226.337,48
car1,47.35,266.79,222.364,36
car1,47.35,267.897,226.337,48
car1,47.4,266.801,222.311,38
car1,47.4,267.93,226.366,49
car1,47.4,266.801,222.311,38
car1,47.4,267.93,226.366,49
car1,47.45,266.815,222.246,40
car1,47.45,267.972,226.402,51
car1,47.45,266.815,222.246,40
car1,47.45,267.972,226.402,51
car1,47.5,266.828,222.188,41
car1,47.5,268.015,226.44,52
car1,47.5,266.828,222.188,41
car1,47.55,268.057,226.476,54
car1,47.5,266.828,222.188,41
car1,47.55,268.057,226.476,54
car1,47.55,266.842,222.119,43
car1,47.55,268.057,226.476,54
car1,47.6,266.856,222.056,45
car1,47.6,268.099,226.513,55
car1,47.6,266.856,222.056,45
car1,47.65,268.15,226.557,57
car1,47.6,266.856,222.056,45
car1,47.65,268.15,226.557,57
car1,47.65,266.868,221.999,46
car1,47.7,268.205,226.605,59
car1,47.65,266.868,221.999,46
car1,47.7,268.205,226.605,59
car1,47.7,266.882,221.932,48
car1,47.7,268.205,226.605,59
car1,47.75,266.894,221.874,50
car1,47.75,268.289,226.678,62
car1,47.75,266.894,221.874,50
car1,47.75,268.289,226.678,62
car1,47.8,266.907,221.815,51
car1,47.75,268.289,226.678,62
car1,47.85,266.919,221.76,53
car1,47.9,266.93,221.706,54
car1,47.95,266.942,221.648,56
car1,48,266.954,221.591,57
car1,48,266.954,221.591,57
car1,48.05,266.969,221.521,59
car1,48.05,266.978,227.718,60
car1,48.05,266.969,221.521,59
car1,48.1,266.991,227.779,62
car1,48.05,266.969,221.521,59
car1,48.1,266.991,227.779,62
car1,48.1,266.983,221.459,61
car1,48.1,266.991,227.779,62
car1,48.15,266.994,221.407,62
car1,48.15,267.006,227.854,64
car1,48.15,266.994,221.407,62
car1,48.15,267.006,227.854,64
car1,48.2,267.006,221.349,64
car1,48.2,267.027,227.95,66
car1,48.2,267.006,221.349,64
car1,48.2,267.027,227.95,66
car1,48.25,267.018,221.291,65
car1,48.25,267.032,227.976,67
car1,48.25,267.018,221.291,65
car1,48.3,267.041,228.016,68
car1,48.25,267.018,221.291,65
car1,48.3,267.041,228.016,68
car1,48.3,267.031,221.231,67
car1,48.35,267.052,228.069,69
car1,48.3,267.031,221.231,67
car1,48.35,267.052,228.069,69
car1,48.35,267.046,221.16,69
car1,48.4,267.062,228.113,71
car1,48.35,267.046,221.16,69
car1,48.4,267.062,228.113,71
car1,48.4,267.061,221.089,70
car1,48.4,267.062,228.113,71
car1,48.45,267.075,221.024,72
car1,48.45,267.072,228.163,72
car1,48.45,267.075,221.024,72
car1,48.5,267.084,228.217,73
car1,48.45,267.075,221.024,72
car1,48.5,267.084,228.217,73
car1,48.5,267.092,220.945,74
car1,48.5,267.084,228.217,73
car1,48.55,267.109,220.863,76
car1,48.55,267.096,228.273,75
car1,48.55,267.109,220.863,76
car1,48.6,267.11,228.339,77
car1,48.55,267.109,220.863,76
car1,48.6,267.11,228.339,77
car1,48.6,267.124,220.793,78
car1,48.6,267.11,228.339,77
car1,48.65,267.136,220.735,80
car1,48.65,267.125,228.412,78
car1,48.65,267.136,220.735,80
car1,48.65,267.125,228.412,78
car1,48.7,267.151,220.666,82
car1,48.7,267.137,228.466,80
car1,48.7,267.151,220.666,82
car1,48.75,267.149,228.523,81
car1,48.7,267.151,220.666,82
car1,48.75,267.149,228.523,81
car1,48.75,267.164,220.604,83
car1,48.8,267.161,228.58,83
car1,48.75,267.164,220.604,83
car1,48.8,267.161,228.58,83
car1,48.8,267.179,220.536,85
car1,48.8,267.161,228.58,83
car1,48.85,267.194,220.463,87
car1,48.85,267.175,228.646,85
car1,48.85,267.194,220.463,87
car1,48.85,267.175,228.646,85
car1,48.9,267.208,220.398,89
car1,48.9,267.189,228.712,87
car1,48.9,267.208,220.398,89
car1,48.9,267.189,228.712,87
car1,48.95,267.221,220.335,91
car1,48.95,267.204,228.783,88
car1,48.95,267.221,220.335,91
car1,48.95,267.204,228.783,88
car1,49,267.235,220.272,92
car1,49,267.215,228.837,90
car1,49,267.235,220.272,92
car1,49,267.215,228.837,90
car1,49.05,267.248,220.209,94
car1,49.05,267.227,228.891,91
car1,49.05,267.248,220.209,94
car1,49.1,267.239,228.947,93
car1,49.05,267.248,220.209,94
car1,49.1,267.239,228.947,93
car1,49.1,267.26,220.152,95
car1,49.1,267.239,228.947,93
car1,49.15,267.273,220.09,97
car1,49.15,267.253,229.013,95
car1,49.15,267.273,220.09,97
car1,49.2,267.264,229.065,96
car1,49.15,267.273,220.09,97
car1,49.2,267.264,229.065,96
car1,49.2,267.287,220.028,99
car1,49.2,267.264,229.065,96
car1,49.25,267.301,219.962,101
car1,49.25,267.274,229.114,97
car1,49.25,267.301,219.962,101
car1,49.3,267.287,229.171,99
car1,49.25,267.301,219.962,101
car1,49.3,267.287,229.171,99
car1,49.3,267.316,219.89,102
car1,49.3,267.287,229.171,99
car1,49.35,267.329,219.829,104
car1,49.35,267.3,229.235,100
car1,49.35,267.329,219.829,104
car1,49.35,267.3,229.235,100
car1,49.4,267.345,219.754,106
car1,49.4,267.314,229.3,102
car1,49.4,267.345,219.754,106
car1,49.4,267.314,229.3,102
car1,49.45,267.36,219.683,108
car1,49.45,267.328,229.365,104
car1,49.45,267.36,219.683,108
car1,49.5,267.342,229.43,106
car1,49.45,267.36,219.683,108
car1,49.5,267.342,229.43,106
car1,49.5,267.375,219.612,110
car1,49.55,267.357,229.501,108
car1,49.5,267.375,219.612,110
car1,49.55,267.357,229.501,108
car1,49.55,267.387,219.558,111
car1,49.55,267.357,229.501,108
car1,49.6,267.398,219.503,113
car1,49.6,267.367,229.549,109
car1,49.6,267.398,219.503,113
car1,49.65,267.376,229.59,110
car1,49.6,267.398,219.503,113
car1,49.65,267.376,229.59,110
car1,49.65,267.41,219.447,114
car1,49.65,267.376,229.59,110
car1,49.7,267.422,219.391,116
car1,49.7,267.385,229.635,111
car1,49.7,267.422,219.391,116
car1,49.7,267.385,229.635,111
car1,49.75,267.434,219.334,117
car1,49.75,267.397,229.69,113
car1,49.75,267.434,219.334,117
car1,49.8,267.409,229.749,114
car1,49.75,267.434,219.334,117
car1,49.8,267.409,229.749,114
car1,49.8,267.448,219.269,119
car1,49.8,267.409,229.749,114
car1,49.85,267.461,219.208,121
car1,49.85,267.421,229.806,116
car1,49.85,267.461,219.208,121
car1,49.85,267.421,229.806,116
car1,49.9,267.474,219.145,122
car1,49.9,267.435,229.87,117
car1,49.9,267.474,219.145,122
car1,49.9,267.435,229.87,117
car1,49.95,267.488,219.082,124
car1,49.95,267.449,229.934,119
car1,49.95,267.488,219.082,124
car1,49.95,267.449,229.934,119
car1,50,267.502,219.014,126
car1,50,267.463,230.001,121
car1,50,267.502,219.014,126
car1,50,267.463,230.001,121
car1,50.05,267.517,218.944,128
car1,50.05,267.477,230.067,123
car1,50.05,267.517,218.944,128
car1,50.05,267.477,230.067,123
car1,50.1,267.531,218.879,129
car1,50.1,267.492,230.136,124
car1,50.1,267.531,218.879,129
car1,50.1,267.492,230.136,124
car1,50.15,267.545,218.811,131
car1,50.15,267.507,230.206,126
car1,50.15,267.545,218.811,131
car1,50.2,267.524,230.286,129
car1,50.15,267.545,218.811,131
car1,50.2,267.524,230.286,129
car1,50.2,267.559,218.746,133
car1,50.25,267.54,230.364,131
car1,50.2,267.559,218.746,133
car1,50.25,267.54,230.364,131
car1,50.25,267.573,218.681,135
car1,50.25,267.54,230.364,131
car1,50.3,267.586,218.62,136
car1,50.3,267.553,230.423,132
car1,50.3,267.586,218.62,136
car1,50.3,267.553,230.423,132
car1,50.35,267.6,218.552,138
car1,50.35,267.565,230.481,134
car1,50.35,267.6,218.552,138
car1,50.35,267.565,230.481,134
car1,50.4,267.615,218.482,140
car1,50.4,267.577,230.536,135
car1,50.4,267.615,218.482,140
car1,50.4,267.577,230.536,135
car1,50.45,267.629,218.419,142
car1,50.45,267.589,230.593,137
car1,50.45,267.629,218.419,142
car1,50.5,267.601,230.652,138
car1,50.45,267.629,218.419,142
car1,50.5,267.601,230.652,138
car1,50.5,267.643,218.352,144
car1,50.55,267.614,230.713,140
car1,50.5,267.643,218.352,144
car1,50.6,267.626,230.767,141
car1,50.5,267.643,218.352,144
car1,50.65,267.64,230.833,143
car1,50.5,267.643,218.352,144
