timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
80.3,car0,5,35,266.84,179.154,267.269,178.819
80.35,car0,5,35,266.84,179.216,267.281,178.879
80.4,car0,5,35,266.84,179.271,267.293,178.933
80.45,car0,5,35,266.84,179.332,267.306,178.993
80.5,car0,5,35,266.84,179.392,267.318,179.051
80.55,car0,5,35,266.84,179.452,267.33,179.106
80.6,car0,5,35,266.84,179.515,267.341,179.157
80.65,car0,5,35,266.84,179.573,267.351,179.206
80.7,car0,5,35,266.84,179.638,267.363,179.262
80.75,car0,5,35,266.84,179.696,267.374,179.313
80.8,car0,5,35,266.84,179.758,267.385,179.369
80.85,car0,5,35,266.84,179.812,267.396,179.417
80.9,car0,5,35,266.84,179.875,267.408,179.473
80.95,car0,5,35,266.84,179.927,267.418,179.521
81.0,car0,5,35,266.84,179.99,267.43,179.58
81.05,car0,5,35,266.84,180.044,267.441,179.631
81.1,car0,5,35,266.84,180.102,267.453,179.686
81.15,car0,5,35,266.84,180.158,267.464,179.739
81.2,car0,5,35,266.84,180.218,267.477,179.797
81.25,car0,5,35,266.84,180.28,267.489,179.857
81.3,car0,5,35,266.84,180.344,267.503,179.919
81.35,car0,5,35,266.84,180.397,267.514,179.971
81.4,car0,5,35,266.84,180.457,267.526,180.031
81.45,car0,5,35,266.84,180.52,267.54,180.094
81.5,car0,5,35,266.84,180.583,267.553,180.157
81.55,car0,5,35,266.84,180.64,267.566,180.216
81.6,car0,5,35,266.84,180.697,267.578,180.274
81.65,car0,5,35,266.84,180.759,267.592,180.338
81.7,car0,5,35,266.84,180.819,267.605,180.402
81.75,car0,5,35,266.84,180.884,267.62,180.471
81.8,car0,5,35,266.84,180.938,267.632,180.529
81.85,car0,5,35,266.84,181.003,267.647,180.6
81.9,car0,5,35,266.84,181.067,267.662,180.672
81.95,car0,5,35,266.84,181.122,267.676,180.734
82.0,car0,5,35,266.84,181.176,267.689,180.797
82.05,car0,5,35,266.84,181.238,267.703,180.862
82.1,car0,5,35,266.84,181.291,267.714,180.912
82.15,car0,5,35,266.84,181.344,267.725,180.964
82.2,car0,5,35,266.84,181.399,267.736,181.019
