timestamp,x_gt,y_gt,car_id,sensor_id
38.6,267.48,171.709,car0,0
38.65,267.48,171.646,car0,0
38.7,267.48,171.588,car0,0
38.75,267.48,171.535,car0,0
38.8,267.48,171.481,car0,0
38.85,267.48,171.426,car0,0
38.9,267.48,171.367,car0,0
38.95,267.48,171.304,car0,0
39.0,267.48,171.241,car0,0
39.05,267.48,171.188,car0,0
39.1,267.48,171.133,car0,0
39.15,267.48,171.071,car0,0
39.2,267.48,171.015,car0,0
39.25,267.48,170.963,car0,0
39.3,267.48,170.909,car0,0
39.35,267.48,170.849,car0,0
39.4,267.48,170.794,car0,0
39.45,267.48,170.736,car0,0
39.5,267.48,170.673,car0,0
39.55,267.48,170.619,car0,0
39.6,267.48,170.567,car0,0
39.65,267.48,170.507,car0,0
39.7,267.48,170.45,car0,0
39.75,267.48,170.386,car0,0
39.8,267.48,170.327,car0,0
39.85,267.48,170.269,car0,0
39.9,267.48,170.209,car0,0
39.95,267.48,170.146,car0,0
40.0,267.48,170.081,car0,0
40.05,267.48,170.026,car0,0
40.1,267.48,169.964,car0,0
40.15,267.48,169.909,car0,0
40.2,267.48,169.856,car0,0
40.25,267.48,169.803,car0,0
40.3,267.48,169.741,car0,0
40.35,267.48,169.677,car0,0
40.4,267.48,169.613,car0,0
40.45,267.48,169.557,car0,0
40.5,267.48,169.494,car0,0
40.55,267.48,169.43,car0,0
40.6,267.48,169.372,car0,0
40.65,267.48,169.308,car0,0
40.7,267.48,169.255,car0,0
40.75,267.48,169.194,car0,0
40.8,267.48,169.132,car0,0
40.85,267.48,169.078,car0,0
40.9,267.48,169.023,car0,0
40.95,267.48,168.963,car0,0
41.0,267.48,168.91,car0,0
41.05,267.48,168.852,car0,0
41.1,267.48,168.794,car0,0
41.15,267.48,168.729,car0,0
41.2,267.48,168.666,car0,0
41.25,267.48,168.606,car0,0
41.3,267.48,168.543,car0,0
41.35,267.48,168.483,car0,0
41.4,267.48,168.424,car0,0
41.45,267.48,168.367,car0,0
41.5,267.48,168.311,car0,0
41.55,267.48,168.254,car0,0
41.6,267.48,168.189,car0,0
