timestamp,x_gt,y_gt,car_id,sensor_id
54.6,266.84,173.701,car0,0
54.65,266.84,173.757,car0,0
54.7,266.84,173.81,car0,0
54.75,266.84,173.866,car0,0
54.8,266.84,173.92,car0,0
54.85,266.84,173.983,car0,0
54.9,266.84,174.036,car0,1
54.95,266.84,174.101,car0,1
55.0,266.84,174.165,car0,1
55.05,266.84,174.226,car0,1
55.1,266.84,174.281,car0,1
55.15,266.84,174.342,car0,1
55.2,266.84,174.398,car0,1
55.25,266.84,174.463,car0,1
55.3,266.84,174.523,car0,1
55.35,266.84,174.576,car0,2
55.4,266.84,174.638,car0,2
55.45,266.84,174.703,car0,2
55.5,266.84,174.759,car0,2
55.55,266.84,174.821,car0,2
55.6,266.84,174.885,car0,2
55.65,266.84,174.946,car0,2
55.7,266.84,175.009,car0,3
55.75,266.84,175.062,car0,3
55.8,266.84,175.122,car0,3
55.85,266.84,175.183,car0,3
55.9,266.84,175.239,car0,3
55.95,266.84,175.297,car0,3
56.0,266.84,175.358,car0,3
56.05,266.84,175.419,car0,3
56.1,266.84,175.481,car0,4
56.15,266.84,175.542,car0,4
56.2,266.84,175.596,car0,4
56.25,266.84,175.651,car0,4
56.3,266.84,175.714,car0,4
56.35,266.84,175.774,car0,4
56.4,266.84,175.837,car0,4
56.45,266.84,175.892,car0,4
56.5,266.84,175.956,car0,4
56.55,266.84,176.013,car0,4
56.6,266.84,176.066,car0,4
56.65,266.84,176.123,car0,4
56.7,266.84,176.186,car0,5
56.75,266.84,176.25,car0,5
56.8,266.84,176.311,car0,5
56.85,266.84,176.368,car0,5
56.9,266.84,176.421,car0,5
56.95,266.84,176.481,car0,5
57.0,266.84,176.541,car0,5
57.05,266.84,176.602,car0,5
57.1,266.84,176.664,car0,5
57.15,266.84,176.723,car0,5
57.2,266.84,176.785,car0,5
57.25,266.84,176.839,car0,5
57.3,266.84,176.899,car0,5
57.35,266.84,176.962,car0,5
57.4,266.84,177.027,car0,5
57.45,266.84,177.085,car0,5
57.5,266.84,177.145,car0,5
57.55,266.84,177.204,car0,5
57.6,266.84,177.268,car0,5
57.65,266.84,177.322,car0,5
57.7,266.84,177.381,car0,5
57.75,266.84,177.443,car0,5
57.8,266.84,177.506,car0,5
57.85,266.84,177.565,car0,5
57.9,266.84,177.625,car0,5
57.95,266.84,177.677,car0,5
58.0,266.84,177.731,car0,5
58.05,266.84,177.785,car0,5
58.1,266.84,177.846,car0,5
58.15,266.84,177.902,car0,5
58.2,266.84,177.959,car0,5
58.25,266.84,178.014,car0,5
58.3,266.84,178.074,car0,5
58.35,266.84,178.137,car0,5
58.4,266.84,178.199,car0,5
58.45,266.84,178.255,car0,5
58.5,266.84,178.318,car0,5
58.55,266.84,178.379,car0,5
58.6,266.84,178.443,car0,5
58.65,266.84,178.495,car0,5
58.7,266.84,178.548,car0,5
58.75,266.84,178.601,car0,5
58.8,266.84,178.658,car0,5
58.85,266.84,178.717,car0,5
58.9,266.84,178.772,car0,5
58.95,266.84,178.828,car0,5
59.0,266.84,178.891,car0,5
59.05,266.84,178.952,car0,5
59.1,266.84,179.007,car0,5
59.15,266.84,179.065,car0,5
59.2,266.84,179.13,car0,5
59.25,266.84,179.184,car0,5
59.3,266.84,179.237,car0,5
59.35,266.84,179.289,car0,5
59.4,266.84,179.344,car0,5
59.45,266.84,179.399,car0,5
59.5,266.84,179.453,car0,5
59.55,266.84,179.512,car0,5
59.6,266.84,179.566,car0,5
59.65,266.84,179.621,car0,5
59.7,266.84,179.683,car0,5
59.75,266.84,179.746,car0,5
59.8,266.84,179.798,car0,5
59.85,266.84,179.857,car0,5
59.9,266.84,179.917,car0,5
59.95,266.84,179.979,car0,5
60.0,266.84,180.035,car0,5
60.05,266.84,180.088,car0,5
60.1,266.84,180.144,car0,5
60.15,266.84,180.2,car0,5
60.2,266.84,180.259,car0,5
60.25,266.84,180.324,car0,5
60.3,266.84,180.382,car0,5
60.35,266.84,180.441,car0,5
60.4,266.84,180.493,car0,5
60.45,266.84,180.546,car0,5
60.5,266.84,180.611,car0,5
60.55,266.84,180.667,car0,5
60.6,266.84,180.731,car0,5
60.65,266.84,180.793,car0,5
60.7,266.84,180.858,car0,5
60.75,266.84,180.92,car0,5
60.8,266.84,180.977,car0,5
60.85,266.84,181.035,car0,5
60.9,266.84,181.094,car0,5
60.95,266.84,181.159,car0,5
61.0,266.84,181.211,car0,5
61.05,266.84,181.27,car0,5
61.1,266.84,181.33,car0,5
61.15,266.84,181.384,car0,5
61.2,266.84,181.439,car0,5
61.25,266.84,181.5,car0,5
61.3,266.84,181.558,car0,5
61.35,266.84,181.618,car0,5
