timestamp,person_id,x_gt,y_gt
58.1,personFlow1.5,266.84,177.736
58.15,personFlow1.3,283.515,188.585
58.15,personFlow1.4,266.94,185.869
58.15,personFlow1.5,266.84,177.808
58.2,personFlow1.3,283.576,188.546
58.2,personFlow1.4,266.94,185.922
58.2,personFlow1.5,266.84,177.871
58.25,personFlow1.3,283.631,188.51
58.25,personFlow1.4,266.94,185.971
58.25,personFlow1.5,266.84,177.93
58.3,personFlow1.3,283.688,188.474
58.3,personFlow1.4,266.94,186.024
58.3,personFlow1.5,266.84,177.998
58.35,personFlow1.3,283.741,188.439
58.35,personFlow1.4,266.94,186.076
58.35,personFlow1.5,266.84,178.061
58.4,personFlow1.3,283.801,188.4
58.4,personFlow1.4,266.94,186.131
58.4,personFlow1.5,266.84,178.131
58.45,personFlow1.3,283.857,188.364
58.45,personFlow1.4,266.94,186.185
58.45,personFlow1.5,266.84,178.195
58.5,personFlow1.3,283.913,188.328
58.5,personFlow1.4,266.94,186.236
58.5,personFlow1.5,266.84,178.262
58.55,personFlow1.3,283.974,188.288
58.55,personFlow1.4,266.94,186.294
58.55,personFlow1.5,266.84,178.329
58.6,personFlow1.3,284.032,188.251
58.6,personFlow1.4,266.94,186.346
58.6,personFlow1.5,266.84,178.393
58.65,personFlow1.3,284.093,188.211
58.65,personFlow1.4,266.94,186.403
58.65,personFlow1.5,266.84,178.46
58.7,personFlow1.3,284.156,188.171
58.7,personFlow1.4,266.94,186.451
58.7,personFlow1.5,266.84,178.522
58.75,personFlow1.3,284.218,188.131
58.75,personFlow1.4,266.94,186.509
58.75,personFlow1.5,266.84,178.583
58.8,personFlow1.3,284.278,188.092
58.8,personFlow1.4,266.94,186.557
58.8,personFlow1.5,266.84,178.652
58.85,personFlow1.3,284.337,188.054
58.85,personFlow1.4,266.94,186.606
58.85,personFlow1.5,266.84,178.721
58.9,personFlow1.3,284.394,188.017
58.9,personFlow1.4,266.94,186.655
58.9,personFlow1.5,266.84,178.783
58.95,personFlow1.3,284.451,187.98
58.95,personFlow1.4,266.94,186.706
58.95,personFlow1.5,266.84,178.855
59,personFlow1.3,284.506,187.944
59,personFlow1.4,266.94,186.76
59,personFlow1.5,266.84,178.916
59.05,personFlow1.3,284.562,187.908
59.05,personFlow1.4,266.94,186.814
59.05,personFlow1.5,266.84,178.986
59.1,personFlow1.3,284.621,187.87
59.1,personFlow1.4,266.94,186.87
59.1,personFlow1.5,266.84,179.049
59.15,personFlow1.3,284.679,187.832
59.15,personFlow1.4,266.94,186.921
59.15,personFlow1.5,266.84,179.115
59.2,personFlow1.3,284.742,187.791
59.2,personFlow1.4,266.94,186.97
59.2,personFlow1.5,266.84,179.179
59.25,personFlow1.3,284.805,187.75
59.25,personFlow1.4,266.94,187.024
59.25,personFlow1.5,266.84,179.244
59.3,personFlow1.3,284.869,187.709
59.3,personFlow1.4,266.94,187.081
59.3,personFlow1.5,266.84,179.315
59.35,personFlow1.3,284.933,187.668
59.35,personFlow1.4,266.94,187.135
59.35,personFlow1.5,266.84,179.383
59.4,personFlow1.3,284.993,187.629
59.4,personFlow1.4,266.94,187.185
59.4,personFlow1.5,266.84,179.451
59.45,personFlow1.3,285.051,187.591
59.45,personFlow1.4,266.94,187.236
59.45,personFlow1.5,266.84,179.514
59.5,personFlow1.4,266.94,187.284
59.5,personFlow1.5,266.84,179.584
59.55,personFlow1.4,266.94,187.333
59.55,personFlow1.5,266.84,179.649
59.6,personFlow1.4,266.94,187.388
59.6,personFlow1.5,266.84,179.708
59.65,personFlow1.4,266.94,187.44
59.65,personFlow1.5,266.84,179.779
59.7,personFlow1.4,266.94,187.497
59.7,personFlow1.5,266.84,179.845
59.75,personFlow1.4,266.94,187.553
59.75,personFlow1.5,266.84,179.913
59.8,personFlow1.4,266.94,187.601
59.8,personFlow1.5,266.84,179.978
59.85,personFlow1.4,266.94,187.649
59.85,personFlow1.5,266.84,180.04
59.9,personFlow1.4,266.94,187.702
59.9,personFlow1.5,266.84,180.103
59.95,personFlow1.4,266.94,187.753
59.95,personFlow1.5,266.84,180.174
60,personFlow1.4,266.94,187.808
60,personFlow1.5,266.84,180.241
60.05,personFlow1.4,266.94,187.864
60.05,personFlow1.5,266.84,180.308
60.05,personFlow1.6,266.84,167.201
60.1,personFlow1.4,266.94,187.915
60.1,personFlow1.5,266.84,180.37
60.1,personFlow1.6,266.84,167.258
60.15,personFlow1.4,266.94,187.972
60.15,personFlow1.5,266.84,180.438
60.15,personFlow1.6,266.84,167.311
60.2,personFlow1.4,266.94,188.018
60.2,personFlow1.5,266.84,180.504
60.2,personFlow1.6,266.84,167.368
60.25,personFlow1.4,266.94,188.073
60.25,personFlow1.5,266.84,180.563
60.25,personFlow1.6,266.84,167.423
60.3,personFlow1.4,267.162,188.311
60.3,personFlow1.5,266.84,180.631
60.3,personFlow1.6,266.84,167.477
60.35,personFlow1.4,267.219,188.315
60.35,personFlow1.5,266.84,180.697
60.35,personFlow1.6,266.84,167.529
60.4,personFlow1.4,267.267,188.318
60.4,personFlow1.5,266.84,180.766
60.4,personFlow1.6,266.84,167.581
60.45,personFlow1.4,267.314,188.321
60.45,personFlow1.5,266.84,180.832
60.45,personFlow1.6,266.84,167.635
60.5,personFlow1.4,267.367,188.324
60.5,personFlow1.5,266.84,180.894
60.5,personFlow1.6,266.84,167.691
60.55,personFlow1.4,267.416,188.327
60.55,personFlow1.5,266.84,180.962
60.55,personFlow1.6,266.84,167.747
60.6,personFlow1.4,267.466,188.33
60.6,personFlow1.5,266.84,181.031
60.6,personFlow1.6,266.84,167.806
60.65,personFlow1.4,267.514,188.333
60.65,personFlow1.5,266.84,181.101
60.65,personFlow1.6,266.84,167.862
60.7,personFlow1.4,267.565,188.336
60.7,personFlow1.5,266.84,181.162
60.7,personFlow1.6,266.84,167.911
60.75,personFlow1.4,267.614,188.339
60.75,personFlow1.5,266.84,181.221
60.75,personFlow1.6,266.84,167.966
60.8,personFlow1.4,267.67,188.343
60.8,personFlow1.5,266.84,181.293
60.8,personFlow1.6,266.84,168.018
60.85,personFlow1.4,267.725,188.346
60.85,personFlow1.5,266.84,181.364
60.85,personFlow1.6,266.84,168.078
60.9,personFlow1.4,267.778,188.349
60.9,personFlow1.5,266.84,181.431
60.9,personFlow1.6,266.84,168.139
60.95,personFlow1.4,267.834,188.353
60.95,personFlow1.5,266.84,181.497
60.95,personFlow1.6,266.84,168.199
61,personFlow1.4,267.89,188.356
61,personFlow1.5,266.84,181.556
61,personFlow1.6,266.84,168.25
61.05,personFlow1.4,267.947,188.36
61.05,personFlow1.5,266.84,181.62
61.05,personFlow1.6,266.84,168.304
61.1,personFlow1.4,268.004,188.363
61.1,personFlow1.5,266.84,181.687
61.1,personFlow1.6,266.84,168.364
61.15,personFlow1.4,268.058,188.366
61.15,personFlow1.5,266.84,181.755
61.15,personFlow1.6,266.84,168.417
61.2,personFlow1.4,268.11,188.37
61.2,personFlow1.5,266.84,181.818
61.2,personFlow1.6,266.84,168.468
61.25,personFlow1.4,268.158,188.373
61.25,personFlow1.5,266.84,181.877
61.25,personFlow1.6,266.84,168.52
61.3,personFlow1.4,268.205,188.376
61.3,personFlow1.5,266.84,181.948
61.3,personFlow1.6,266.84,168.571
61.35,personFlow1.4,268.261,188.379
61.35,personFlow1.5,266.84,182.017
61.35,personFlow1.6,266.84,168.631
61.4,personFlow1.4,268.31,188.382
61.4,personFlow1.5,266.84,182.083
61.4,personFlow1.6,266.84,168.688
61.45,personFlow1.4,268.367,188.386
61.45,personFlow1.5,266.84,182.149
61.45,personFlow1.6,266.84,168.747
61.5,personFlow1.4,268.424,188.389
61.5,personFlow1.5,266.84,182.215
61.5,personFlow1.6,266.84,168.806
61.55,personFlow1.4,268.48,188.393
61.55,personFlow1.5,266.84,182.278
61.55,personFlow1.6,266.84,168.861
61.6,personFlow1.4,268.531,188.396
61.6,personFlow1.5,266.84,182.338
61.6,personFlow1.6,266.84,168.912
61.65,personFlow1.4,268.58,188.399
61.65,personFlow1.5,266.84,182.405
61.65,personFlow1.6,266.84,168.968
61.7,personFlow1.4,268.638,188.402
61.7,personFlow1.5,266.84,182.471
61.7,personFlow1.6,266.84,169.028
61.75,personFlow1.4,268.686,188.405
61.75,personFlow1.5,266.84,182.544
61.75,personFlow1.6,266.84,169.083
61.8,personFlow1.4,268.735,188.408
61.8,personFlow1.5,266.84,182.612
61.8,personFlow1.6,266.84,169.133
61.85,personFlow1.4,268.792,188.412
61.85,personFlow1.5,266.84,182.683
61.85,personFlow1.6,266.84,169.191
61.9,personFlow1.4,268.845,188.415
61.9,personFlow1.5,266.84,182.741
61.9,personFlow1.6,266.84,169.243
61.95,personFlow1.4,268.895,188.418
61.95,personFlow1.5,266.84,182.809
61.95,personFlow1.6,266.84,169.303
62,personFlow1.4,268.949,188.422
62,personFlow1.5,266.84,182.872
62,personFlow1.6,266.84,169.355
62.05,personFlow1.4,268.998,188.425
62.05,personFlow1.5,266.84,182.934
62.05,personFlow1.6,266.84,169.415
62.1,personFlow1.4,269.055,188.428
62.1,personFlow1.5,266.84,182.994
62.1,personFlow1.6,266.84,169.473
62.15,personFlow1.4,269.108,188.431
62.15,personFlow1.5,266.84,183.067
62.15,personFlow1.6,266.84,169.522
62.2,personFlow1.4,269.155,188.434
62.2,personFlow1.5,266.84,183.138
62.2,personFlow1.6,266.84,169.574
62.25,personFlow1.4,269.205,188.437
62.25,personFlow1.5,266.84,183.198
62.25,personFlow1.6,266.84,169.627
62.3,personFlow1.4,269.261,188.441
62.3,personFlow1.5,266.84,183.267
62.3,personFlow1.6,266.84,169.684
62.35,personFlow1.4,269.309,188.444
62.35,personFlow1.5,266.84,183.329
62.35,personFlow1.6,266.84,169.742
62.4,personFlow1.4,269.364,188.447
62.4,personFlow1.5,266.84,183.387
62.4,personFlow1.6,266.84,169.796
62.45,personFlow1.4,269.41,188.45
62.45,personFlow1.5,266.854,183.518
62.45,personFlow1.6,266.84,169.856
62.5,personFlow1.4,269.459,188.453
62.5,personFlow1.5,266.873,183.578
62.5,personFlow1.6,266.84,169.907
62.55,personFlow1.4,269.512,188.456
62.55,personFlow1.5,266.891,183.641
62.55,personFlow1.6,266.84,169.965
62.6,personFlow1.4,269.564,188.46
62.6,personFlow1.5,266.909,183.7
62.6,personFlow1.6,266.84,170.024
62.65,personFlow1.4,269.611,188.462
62.65,personFlow1.5,266.927,183.76
62.65,personFlow1.6,266.84,170.08
62.7,personFlow1.4,269.662,188.466
62.7,personFlow1.5,266.945,183.819
62.7,personFlow1.6,266.84,170.133
62.75,personFlow1.4,269.717,188.469
62.75,personFlow1.5,266.94,183.824
62.75,personFlow1.6,266.84,170.19
62.8,personFlow1.4,269.771,188.472
62.8,personFlow1.5,266.94,183.888
62.8,personFlow1.6,266.84,170.241
62.85,personFlow1.4,269.823,188.476
62.85,personFlow1.5,266.94,183.96
62.85,personFlow1.6,266.84,170.292
62.9,personFlow1.4,269.872,188.479
62.9,personFlow1.5,266.94,184.032
62.9,personFlow1.6,266.84,170.343
62.95,personFlow1.4,269.927,188.482
62.95,personFlow1.5,266.94,184.102
62.95,personFlow1.6,266.84,170.399
63,personFlow1.4,269.976,188.485
63,personFlow1.5,266.94,184.16
63,personFlow1.6,266.84,170.449
63.05,personFlow1.4,270.022,188.488
63.05,personFlow1.5,266.94,184.225
63.05,personFlow1.6,266.84,170.51
63.1,personFlow1.4,270.072,188.491
63.1,personFlow1.5,266.94,184.295
63.1,personFlow1.6,266.84,170.562
63.15,personFlow1.4,270.119,188.494
63.15,personFlow1.5,266.94,184.365
63.15,personFlow1.6,266.84,170.612
63.2,personFlow1.4,270.173,188.497
63.2,personFlow1.5,266.94,184.433
63.2,personFlow1.6,266.84,170.662
63.25,personFlow1.4,270.226,188.501
63.25,personFlow1.5,266.94,184.499
63.25,personFlow1.6,266.84,170.724
63.3,personFlow1.4,270.28,188.504
63.3,personFlow1.5,266.94,184.566
63.3,personFlow1.6,266.84,170.784
63.35,personFlow1.4,270.332,188.507
63.35,personFlow1.5,266.94,184.635
63.35,personFlow1.6,266.84,170.837
63.4,personFlow1.4,270.384,188.51
63.4,personFlow1.5,266.94,184.698
63.4,personFlow1.6,266.84,170.893
63.45,personFlow1.4,270.435,188.513
63.45,personFlow1.5,266.94,184.766
63.45,personFlow1.6,266.84,170.951
63.5,personFlow1.4,270.49,188.517
63.5,personFlow1.5,266.94,184.835
63.5,personFlow1.6,266.84,171.005
63.55,personFlow1.4,270.543,188.52
63.55,personFlow1.5,266.94,184.895
63.55,personFlow1.6,266.84,171.063
63.6,personFlow1.4,270.594,188.523
63.6,personFlow1.5,266.94,184.956
63.6,personFlow1.6,266.84,171.115
63.65,personFlow1.4,270.65,188.527
63.65,personFlow1.5,266.94,185.019
63.65,personFlow1.6,266.84,171.173
63.7,personFlow1.4,270.705,188.53
63.7,personFlow1.5,266.94,185.084
63.7,personFlow1.6,266.84,171.233
63.75,personFlow1.4,270.755,188.533
63.75,personFlow1.5,266.94,185.153
63.75,personFlow1.6,266.84,171.288
63.8,personFlow1.4,270.81,188.537
63.8,personFlow1.5,266.94,185.223
63.8,personFlow1.6,266.84,171.341
63.85,personFlow1.4,270.863,188.54
63.85,personFlow1.5,266.94,185.287
63.85,personFlow1.6,266.84,171.393
63.9,personFlow1.4,270.919,188.543
63.9,personFlow1.5,266.94,185.353
63.9,personFlow1.6,266.84,171.443
63.95,personFlow1.4,270.971,188.547
63.95,personFlow1.5,266.94,185.425
63.95,personFlow1.6,266.84,171.501
64,personFlow1.4,271.024,188.55
64,personFlow1.5,266.94,185.493
64,personFlow1.6,266.84,171.563
64.05,personFlow1.4,271.079,188.553
64.05,personFlow1.5,266.94,185.556
64.05,personFlow1.6,266.84,171.614
64.1,personFlow1.4,271.135,188.557
64.1,personFlow1.5,266.94,185.621
64.1,personFlow1.6,266.84,171.668
64.15,personFlow1.4,271.192,188.56
64.15,personFlow1.5,266.94,185.689
64.15,personFlow1.6,266.84,171.727
64.2,personFlow1.4,271.248,188.564
64.2,personFlow1.5,266.94,185.761
64.2,personFlow1.6,266.84,171.786
64.25,personFlow1.4,271.298,188.567
64.25,personFlow1.5,266.94,185.827
64.25,personFlow1.6,266.84,171.847
64.3,personFlow1.4,271.345,188.57
64.3,personFlow1.5,266.94,185.891
64.3,personFlow1.6,266.84,171.906
64.35,personFlow1.4,271.397,188.573
64.35,personFlow1.5,266.94,185.956
64.35,personFlow1.6,266.84,171.964
64.4,personFlow1.4,271.443,188.576
64.4,personFlow1.5,266.94,186.022
64.4,personFlow1.6,266.84,172.018
64.45,personFlow1.4,271.492,188.579
64.45,personFlow1.5,266.94,186.085
64.45,personFlow1.6,266.84,172.075
64.5,personFlow1.4,271.539,188.582
64.5,personFlow1.5,266.94,186.153
64.5,personFlow1.6,266.84,172.137
64.55,personFlow1.4,271.596,188.585
64.55,personFlow1.5,266.94,186.226
64.55,personFlow1.6,266.84,172.189
64.6,personFlow1.4,271.644,188.588
64.6,personFlow1.5,266.94,186.284
64.6,personFlow1.6,266.84,172.25
64.65,personFlow1.4,271.698,188.591
64.65,personFlow1.5,266.94,186.344
64.65,personFlow1.6,266.84,172.299
64.7,personFlow1.4,271.747,188.594
64.7,personFlow1.5,266.94,186.403
64.7,personFlow1.6,266.84,172.355
64.75,personFlow1.4,271.803,188.598
64.75,personFlow1.5,266.94,186.467
64.75,personFlow1.6,266.84,172.416
64.8,personFlow1.4,271.862,188.599
64.8,personFlow1.5,266.94,186.533
64.8,personFlow1.6,266.84,172.468
64.85,personFlow1.4,271.909,188.599
64.85,personFlow1.5,266.94,186.593
64.85,personFlow1.6,266.84,172.528
64.9,personFlow1.4,271.963,188.599
64.9,personFlow1.5,266.94,186.66
64.9,personFlow1.6,266.84,172.583
64.95,personFlow1.4,272.019,188.599
64.95,personFlow1.5,266.94,186.719
64.95,personFlow1.6,266.84,172.642
65,personFlow1.4,272.075,188.599
65,personFlow1.5,266.94,186.778
65,personFlow1.6,266.84,172.694
65.05,personFlow1.4,272.13,188.599
65.05,personFlow1.5,266.94,186.848
65.05,personFlow1.6,266.84,172.747
65.1,personFlow1.4,272.18,188.599
65.1,personFlow1.5,266.94,186.917
65.1,personFlow1.6,266.84,172.807
65.15,personFlow1.4,272.229,188.599
65.15,personFlow1.5,266.94,186.986
65.15,personFlow1.6,266.84,172.863
65.2,personFlow1.4,272.279,188.599
65.2,personFlow1.5,266.94,187.05
65.2,personFlow1.6,266.84,172.924
65.25,personFlow1.4,272.334,188.6
65.25,personFlow1.5,266.94,187.118
65.25,personFlow1.6,266.84,172.981
65.3,personFlow1.4,272.386,188.6
65.3,personFlow1.5,266.94,187.181
65.3,personFlow1.6,266.84,173.033
65.35,personFlow1.4,272.436,188.6
65.35,personFlow1.5,266.94,187.243
65.35,personFlow1.6,266.84,173.094
65.4,personFlow1.4,272.486,188.6
65.4,personFlow1.5,266.94,187.314
65.4,personFlow1.6,266.84,173.154
65.45,personFlow1.4,272.534,188.6
65.45,personFlow1.5,266.94,187.386
65.45,personFlow1.6,266.84,173.206
65.5,personFlow1.4,272.584,188.6
65.5,personFlow1.5,266.94,187.456
65.5,personFlow1.6,266.84,173.26
65.55,personFlow1.4,272.636,188.6
65.55,personFlow1.5,266.94,187.52
65.55,personFlow1.6,266.84,173.309
65.6,personFlow1.4,272.687,188.6
65.6,personFlow1.5,266.94,187.581
65.6,personFlow1.6,266.84,173.36
65.65,personFlow1.4,272.745,188.6
65.65,personFlow1.5,266.94,187.651
65.65,personFlow1.6,266.84,173.413
65.7,personFlow1.4,272.797,188.6
65.7,personFlow1.5,266.94,187.71
65.7,personFlow1.6,266.84,173.47
65.75,personFlow1.4,272.849,188.601
65.75,personFlow1.5,266.94,187.774
65.75,personFlow1.6,266.84,173.531
65.8,personFlow1.4,272.912,188.601
65.8,personFlow1.5,266.94,187.833
65.8,personFlow1.6,266.84,173.581
65.85,personFlow1.4,272.967,188.601
65.85,personFlow1.5,266.94,187.891
65.85,personFlow1.6,266.84,173.634
65.9,personFlow1.4,273.028,188.601
65.9,personFlow1.5,266.94,187.957
65.9,personFlow1.6,266.84,173.684
65.95,personFlow1.4,273.084,188.601
65.95,personFlow1.5,266.94,188.021
65.95,personFlow1.6,266.84,173.743
66,personFlow1.4,273.14,188.601
66,personFlow1.5,266.94,188.081
66,personFlow1.6,266.84,173.801
66.05,personFlow1.4,273.2,188.601
66.05,personFlow1.5,267.19,188.313
66.05,personFlow1.6,266.84,173.861
66.1,personFlow1.4,273.257,188.601
66.1,personFlow1.5,267.249,188.316
66.1,personFlow1.6,266.84,173.918
66.15,personFlow1.4,273.316,188.601
66.15,personFlow1.5,267.313,188.32
66.15,personFlow1.6,266.84,173.977
66.2,personFlow1.4,273.373,188.601
66.2,personFlow1.5,267.377,188.324
66.2,personFlow1.6,266.84,174.036
66.25,personFlow1.4,273.427,188.602
66.25,personFlow1.5,267.442,188.328
66.25,personFlow1.6,266.84,174.094
66.3,personFlow1.4,273.481,188.602
66.3,personFlow1.5,267.51,188.333
66.3,personFlow1.6,266.84,174.151
66.35,personFlow1.4,273.536,188.602
66.35,personFlow1.5,267.571,188.336
66.35,personFlow1.6,266.84,174.204
66.4,personFlow1.4,273.59,188.602
66.4,personFlow1.5,267.631,188.34
66.4,personFlow1.6,266.84,174.265
66.45,personFlow1.4,273.645,188.602
66.45,personFlow1.5,267.689,188.344
66.45,personFlow1.6,266.84,174.326
66.5,personFlow1.4,273.704,188.602
66.5,personFlow1.5,267.761,188.348
66.5,personFlow1.6,266.84,174.378
66.55,personFlow1.4,273.762,188.602
66.55,personFlow1.5,267.833,188.353
66.55,personFlow1.6,266.84,174.437
66.6,personFlow1.4,273.814,188.602
66.6,personFlow1.5,267.897,188.357
66.6,personFlow1.6,266.84,174.492
66.65,personFlow1.4,273.869,188.602
66.65,personFlow1.5,267.962,188.361
66.65,personFlow1.6,266.84,174.542
66.7,personFlow1.4,273.923,188.602
66.7,personFlow1.5,268.03,188.365
66.7,personFlow1.6,266.84,174.596
66.75,personFlow1.4,273.976,188.603
66.75,personFlow1.5,268.101,188.369
66.75,personFlow1.6,266.84,174.653
66.8,personFlow1.4,274.034,188.603
66.8,personFlow1.5,268.173,188.374
66.8,personFlow1.6,266.84,174.703
66.85,personFlow1.4,274.086,188.603
66.85,personFlow1.5,268.244,188.378
66.85,personFlow1.6,266.84,174.757
66.9,personFlow1.4,274.14,188.603
66.9,personFlow1.5,268.303,188.382
66.9,personFlow1.6,266.84,174.814
66.95,personFlow1.4,274.2,188.603
66.95,personFlow1.5,268.367,188.386
66.95,personFlow1.6,266.84,174.872
67,personFlow1.4,274.26,188.603
67,personFlow1.5,268.434,188.39
67,personFlow1.6,266.84,174.929
67.05,personFlow1.4,274.312,188.603
67.05,personFlow1.5,268.505,188.394
67.05,personFlow1.6,266.84,174.98
67.1,personFlow1.4,274.365,188.603
67.1,personFlow1.5,268.571,188.398
67.1,personFlow1.6,266.84,175.038
67.15,personFlow1.4,274.42,188.603
67.15,personFlow1.5,268.643,188.403
67.15,personFlow1.6,266.84,175.09
67.2,personFlow1.4,274.478,188.604
67.2,personFlow1.5,268.701,188.406
67.2,personFlow1.6,266.84,175.149
67.25,personFlow1.4,274.53,188.604
67.25,personFlow1.5,268.764,188.41
67.25,personFlow1.6,266.84,175.206
67.3,personFlow1.4,274.58,188.604
67.3,personFlow1.5,268.837,188.415
67.3,personFlow1.6,266.84,175.265
67.35,personFlow1.4,274.631,188.604
67.35,personFlow1.5,268.898,188.418
67.35,personFlow1.6,266.84,175.316
67.4,personFlow1.4,274.682,188.604
67.4,personFlow1.5,268.962,188.422
67.4,personFlow1.6,266.84,175.368
67.45,personFlow1.4,274.741,188.604
67.45,personFlow1.5,269.028,188.426
67.45,personFlow1.6,266.84,175.421
67.5,personFlow1.4,274.804,188.604
67.5,personFlow1.5,269.1,188.431
67.5,personFlow1.6,266.84,175.48
67.55,personFlow1.4,274.861,188.604
67.55,personFlow1.5,269.167,188.435
67.55,personFlow1.6,266.84,175.541
67.6,personFlow1.4,274.911,188.604
67.6,personFlow1.5,269.232,188.439
67.6,personFlow1.6,266.84,175.601
67.65,personFlow1.4,274.97,188.604
67.65,personFlow1.5,269.292,188.443
67.65,personFlow1.6,266.84,175.652
67.7,personFlow1.4,275.031,188.605
67.7,personFlow1.5,269.35,188.446
67.7,personFlow1.6,266.84,175.706
67.75,personFlow1.4,275.087,188.605
67.75,personFlow1.5,269.421,188.451
67.75,personFlow1.6,266.84,175.763
67.8,personFlow1.4,275.149,188.605
67.8,personFlow1.5,269.482,188.454
67.8,personFlow1.6,266.84,175.812
67.85,personFlow1.4,275.207,188.605
67.85,personFlow1.5,269.546,188.458
67.85,personFlow1.6,266.84,175.865
67.9,personFlow1.4,275.267,188.605
67.9,personFlow1.5,269.617,188.463
67.9,personFlow1.6,266.84,175.921
67.95,personFlow1.4,275.318,188.605
67.95,personFlow1.5,269.679,188.467
67.95,personFlow1.6,266.84,175.975
68,personFlow1.4,275.378,188.605
68,personFlow1.5,269.745,188.471
68,personFlow1.6,266.84,176.028
68.05,personFlow1.4,275.431,188.605
68.05,personFlow1.5,269.806,188.475
68.05,personFlow1.6,266.84,176.085
68.1,personFlow1.4,275.489,188.605
68.1,personFlow1.5,269.866,188.478
68.1,personFlow1.6,266.84,176.139
68.15,personFlow1.4,275.54,188.605
68.15,personFlow1.5,269.938,188.483
68.15,personFlow1.6,266.84,176.189
68.2,personFlow1.4,275.599,188.606
68.2,personFlow1.5,270.009,188.487
68.2,personFlow1.6,266.84,176.24
68.25,personFlow1.4,275.655,188.606
68.25,personFlow1.5,270.076,188.491
68.25,personFlow1.6,266.84,176.291
68.3,personFlow1.4,275.706,188.606
68.3,personFlow1.5,270.144,188.495
68.3,personFlow1.6,266.84,176.346
68.35,personFlow1.4,275.766,188.606
68.35,personFlow1.5,270.208,188.499
68.35,personFlow1.6,266.84,176.399
68.4,personFlow1.4,275.821,188.606
68.4,personFlow1.5,270.273,188.503
68.4,personFlow1.6,266.84,176.456
68.45,personFlow1.4,275.882,188.606
68.45,personFlow1.5,270.335,188.507
68.45,personFlow1.6,266.84,176.508
68.5,personFlow1.4,275.938,188.606
68.5,personFlow1.5,270.393,188.511
68.5,personFlow1.6,266.84,176.568
68.55,personFlow1.4,275.993,188.606
68.55,personFlow1.5,270.463,188.515
68.55,personFlow1.6,266.84,176.619
68.6,personFlow1.4,276.051,188.606
68.6,personFlow1.5,270.536,188.52
68.6,personFlow1.6,266.84,176.681
68.65,personFlow1.4,276.101,188.607
68.65,personFlow1.5,270.601,188.524
68.65,personFlow1.6,266.84,176.735
68.7,personFlow1.4,276.153,188.607
68.7,personFlow1.5,270.672,188.528
68.7,personFlow1.6,266.84,176.786
68.75,personFlow1.4,276.215,188.607
68.75,personFlow1.5,270.738,188.532
68.75,personFlow1.6,266.84,176.842
68.8,personFlow1.4,276.273,188.607
68.8,personFlow1.5,270.797,188.536
68.8,personFlow1.6,266.84,176.891
68.85,personFlow1.4,276.33,188.607
68.85,personFlow1.5,270.857,188.54
68.85,personFlow1.6,266.84,176.946
68.9,personFlow1.4,276.389,188.607
68.9,personFlow1.5,270.92,188.543
68.9,personFlow1.6,266.84,177
68.95,personFlow1.4,276.45,188.607
68.95,personFlow1.5,270.982,188.547
68.95,personFlow1.6,266.84,177.06
69,personFlow1.4,276.503,188.607
69,personFlow1.5,271.049,188.551
69,personFlow1.6,266.84,177.118
69.05,personFlow1.4,276.564,188.607
69.05,personFlow1.5,271.112,188.555
69.05,personFlow1.6,266.84,177.179
69.1,personFlow1.4,276.615,188.607
69.1,personFlow1.5,271.171,188.559
69.1,personFlow1.6,266.84,177.232
69.15,personFlow1.4,276.67,188.608
69.15,personFlow1.5,271.234,188.563
69.15,personFlow1.6,266.84,177.281
69.2,personFlow1.4,276.726,188.608
69.2,personFlow1.5,271.305,188.567
69.2,personFlow1.6,266.84,177.334
69.25,personFlow1.4,276.787,188.608
69.25,personFlow1.5,271.366,188.571
69.25,personFlow1.6,266.84,177.389
69.3,personFlow1.4,276.842,188.608
69.3,personFlow1.5,271.429,188.575
69.3,personFlow1.6,266.84,177.443
69.35,personFlow1.4,276.893,188.608
69.35,personFlow1.5,271.496,188.579
69.35,personFlow1.6,266.84,177.501
69.4,personFlow1.4,276.952,188.608
69.4,personFlow1.5,271.563,188.583
69.4,personFlow1.6,266.84,177.56
69.45,personFlow1.4,277.003,188.608
69.45,personFlow1.5,271.627,188.587
69.45,personFlow1.6,266.84,177.613
69.5,personFlow1.4,277.063,188.608
69.5,personFlow1.5,271.693,188.591
69.5,personFlow1.6,266.84,177.666
69.55,personFlow1.4,277.117,188.608
69.55,personFlow1.5,271.752,188.595
69.55,personFlow1.6,266.84,177.727
69.6,personFlow1.4,277.177,188.609
69.6,personFlow1.5,271.824,188.599
69.6,personFlow1.6,266.84,177.777
69.65,personFlow1.4,277.228,188.609
69.65,personFlow1.5,271.894,188.599
69.65,personFlow1.6,266.84,177.832
69.7,personFlow1.4,277.284,188.609
69.7,personFlow1.5,271.955,188.599
69.7,personFlow1.6,266.84,177.893
69.75,personFlow1.4,277.339,188.609
69.75,personFlow1.5,272.022,188.599
69.75,personFlow1.6,266.84,177.944
69.8,personFlow1.4,277.394,188.609
69.8,personFlow1.5,272.082,188.599
69.8,personFlow1.6,266.84,178.005
69.85,personFlow1.4,277.445,188.609
69.85,personFlow1.5,272.149,188.599
69.85,personFlow1.6,266.84,178.067
69.9,personFlow1.4,277.503,188.609
69.9,personFlow1.5,272.213,188.599
69.9,personFlow1.6,266.84,178.122
69.95,personFlow1.4,277.555,188.609
69.95,personFlow1.5,272.271,188.599
69.95,personFlow1.6,266.84,178.174
70,personFlow1.4,277.615,188.609
