timestamp,x_gt,y_gt,car_id,sensor_id
24.5,267.48,177.485,car0,5
24.55,267.48,177.43,car0,5
24.6,267.48,177.372,car0,5
24.65,267.48,177.31,car0,5
24.7,267.48,177.253,car0,5
24.75,267.48,177.196,car0,5
24.8,267.48,177.143,car0,5
24.85,267.48,177.088,car0,5
24.9,267.48,177.037,car0,5
24.95,267.48,176.987,car0,5
25.0,267.48,176.933,car0,5
25.05,267.48,176.874,car0,5
25.3,267.48,176.606,car0,4
25.35,267.48,176.55,car0,4
25.4,267.48,176.49,car0,4
25.45,267.48,176.429,car0,4
25.5,267.48,176.371,car0,4
25.55,267.48,176.316,car0,4
25.6,267.48,176.264,car0,4
25.65,267.48,176.203,car0,4
25.7,267.48,176.151,car0,4
25.75,267.48,176.097,car0,4
25.8,267.48,176.04,car0,4
25.85,267.48,175.979,car0,4
25.9,267.48,175.929,car0,4
25.95,267.48,175.869,car0,4
26.0,267.48,175.813,car0,4
26.05,267.48,175.761,car0,4
26.1,267.48,175.7,car0,4
26.15,267.48,175.65,car0,4
26.2,267.48,175.589,car0,4
26.25,267.48,175.528,car0,4
26.3,267.48,175.472,car0,4
26.35,267.48,175.414,car0,4
26.4,267.48,175.354,car0,3
26.45,267.48,175.305,car0,3
26.5,267.48,175.255,car0,3
26.55,267.48,175.204,car0,3
26.6,267.48,175.15,car0,3
26.65,267.48,175.097,car0,3
26.7,267.48,175.04,car0,3
26.75,267.48,174.98,car0,3
26.8,267.48,174.926,car0,3
26.85,267.48,174.872,car0,3
26.9,267.48,174.811,car0,3
26.95,267.48,174.755,car0,2
27.0,267.48,174.705,car0,2
27.05,267.48,174.653,car0,2
27.1,267.48,174.596,car0,2
27.15,267.48,174.545,car0,2
27.2,267.48,174.487,car0,2
27.25,267.48,174.429,car0,2
27.3,267.48,174.373,car0,2
27.35,267.48,174.313,car0,2
27.4,267.48,174.256,car0,2
27.45,267.48,174.199,car0,2
27.5,267.48,174.137,car0,2
27.55,267.48,174.083,car0,2
27.6,267.48,174.026,car0,2
27.65,267.48,173.971,car0,2
27.7,267.48,173.913,car0,2
27.75,267.48,173.858,car0,1
27.8,267.48,173.805,car0,1
27.85,267.48,173.746,car0,1
27.9,267.48,173.692,car0,1
27.95,267.48,173.642,car0,1
28.0,267.48,173.592,car0,1
28.05,267.48,173.533,car0,1
28.1,267.48,173.481,car0,1
28.15,267.48,173.427,car0,1
28.2,267.48,173.374,car0,1
28.25,267.48,173.316,car0,1
28.3,267.48,173.261,car0,1
28.35,267.48,173.211,car0,1
28.4,267.48,173.15,car0,1
28.45,267.48,173.09,car0,1
28.5,267.48,173.037,car0,1
28.55,267.48,172.977,car0,1
28.6,267.48,172.927,car0,1
28.65,267.48,172.867,car0,1
28.7,267.48,172.811,car0,1
28.75,267.48,172.755,car0,1
28.8,267.48,172.706,car0,1
28.85,267.48,172.655,car0,1
28.9,267.48,172.602,car0,1
28.95,267.48,172.546,car0,1
29.0,267.48,172.491,car0,1
29.2,267.48,172.267,car0,0
29.25,267.48,172.21,car0,0
29.3,267.48,172.155,car0,0
29.35,267.48,172.102,car0,0
29.4,267.48,172.051,car0,0
29.45,267.48,171.997,car0,0
29.5,267.48,171.942,car0,0
29.55,267.48,171.885,car0,0
29.6,267.48,171.833,car0,0
29.65,267.48,171.781,car0,0
29.7,267.48,171.726,car0,0
29.75,267.48,171.676,car0,0
29.8,267.48,171.617,car0,0
29.85,267.48,171.567,car0,0
29.9,267.48,171.517,car0,0
29.95,267.48,171.461,car0,0
30.0,267.48,171.403,car0,0
30.05,267.48,171.347,car0,0
30.1,267.48,171.298,car0,0
30.15,267.48,171.24,car0,0
30.2,267.48,171.191,car0,0
30.25,267.48,171.132,car0,0
30.3,267.48,171.074,car0,0
30.35,267.48,171.018,car0,0
30.4,267.48,170.965,car0,0
30.45,267.48,170.907,car0,0
30.5,267.48,170.853,car0,0
30.55,267.48,170.803,car0,0
30.6,267.48,170.748,car0,0
30.65,267.48,170.688,car0,0
30.7,267.48,170.637,car0,0
30.75,267.48,170.576,car0,0
30.8,267.48,170.523,car0,0
30.85,267.48,170.468,car0,0
30.9,267.48,170.411,car0,0
30.95,267.48,170.353,car0,0
31.0,267.48,170.299,car0,0
31.05,267.48,170.24,car0,0
31.1,267.48,170.187,car0,0
31.15,267.48,170.128,car0,0
31.2,267.48,170.069,car0,0
31.25,267.48,170.016,car0,0
31.3,267.48,169.96,car0,0
31.35,267.48,169.905,car0,0
31.4,267.48,169.849,car0,0
31.45,267.48,169.798,car0,0
31.5,267.48,169.737,car0,0
31.55,267.48,169.686,car0,0
31.6,267.48,169.627,car0,0
31.65,267.48,169.575,car0,0
31.7,267.48,169.517,car0,0
31.75,267.48,169.466,car0,0
31.8,267.48,169.409,car0,0
31.85,267.48,169.35,car0,0
31.9,267.48,169.301,car0,0
31.95,267.48,169.241,car0,0
32.0,267.48,169.181,car0,0
32.05,267.48,169.126,car0,0
32.1,267.48,169.067,car0,0
32.15,267.48,169.013,car0,0
32.2,267.48,168.957,car0,0
32.25,267.48,168.902,car0,0
32.3,267.48,168.843,car0,0
32.35,267.48,168.79,car0,0
32.4,267.48,168.738,car0,0
32.45,267.48,168.683,car0,0
32.5,267.48,168.627,car0,0
32.55,267.48,168.572,car0,0
32.6,267.48,168.522,car0,0
32.65,267.48,168.461,car0,0
32.7,267.48,168.411,car0,0
32.75,267.48,168.355,car0,0
32.8,267.48,168.296,car0,0
32.85,267.48,168.241,car0,0
