timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
83.8,266.84,171.212,0,52.0,267.201,171.191,car0
83.85,266.84,171.27,0,52.0,267.19,171.241,car0
83.9,266.84,171.328,0,52.0,267.179,171.291,car0
83.95,266.84,171.378,0,52.0,267.169,171.341,car0
84.0,266.84,171.432,0,52.0,267.158,171.391,car0
84.05,266.84,171.482,0,52.0,267.147,171.441,car0
84.1,266.84,171.533,0,52.0,267.137,171.491,car0
84.15,266.84,171.581,0,52.0,267.126,171.54,car0
84.2,266.84,171.634,0,52.0,267.116,171.59,car0
84.25,266.84,171.685,0,52.0,267.105,171.639,car0
84.3,266.84,171.735,0,52.0,267.094,171.69,car0
84.35,266.84,171.791,0,52.0,267.083,171.741,car0
84.4,266.84,171.85,0,52.0,267.072,171.793,car0
84.45,266.84,171.904,0,52.0,267.061,171.846,car0
84.5,266.84,171.96,0,52.0,267.05,171.9,car0
84.55,266.84,172.014,0,52.0,267.038,171.953,car0
84.6,266.84,172.063,0,52.0,267.027,172.007,car0
84.65,266.84,172.118,0,52.0,267.015,172.06,car0
84.7,266.84,172.17,0,52.0,267.004,172.114,car0
84.75,266.84,172.228,0,52.0,266.993,172.167,car0
84.8,266.84,172.286,0,52.0,266.981,172.22,car0
84.85,266.84,172.335,0,52.0,266.97,172.272,car0
84.9,266.84,172.394,0,52.0,266.96,172.322,car0
84.95,266.84,172.447,0,52.0,266.949,172.373,car0
85.0,266.84,172.497,0,52.0,266.938,172.423,car0
85.05,266.84,172.552,0,52.0,266.927,172.474,car0
85.1,266.84,172.603,0,52.0,266.917,172.524,car0
85.15,266.84,172.66,0,52.0,266.906,172.575,car0
85.2,266.84,172.709,0,52.0,266.895,172.626,car0
85.25,266.84,172.76,0,52.0,266.884,172.676,car0
85.3,266.84,172.813,0,52.0,266.874,172.726,car0
85.35,266.84,172.871,0,52.0,266.863,172.777,car0
85.4,266.84,172.919,0,52.0,266.852,172.828,car0
85.45,266.84,172.968,0,52.0,266.841,172.878,car0
85.5,266.84,173.027,0,52.0,266.83,172.929,car0
85.55,266.84,173.076,0,52.0,266.82,172.979,car0
85.6,266.84,173.124,0,52.0,266.809,173.029,car0
85.65,266.84,173.179,0,52.0,266.798,173.079,car0
85.7,266.84,173.233,0,52.0,266.788,173.129,car0
85.75,266.84,173.283,0,52.0,266.777,173.179,car0
85.8,266.84,173.338,0,52.0,266.767,173.229,car0
85.85,266.84,173.395,0,52.0,266.756,173.279,car0
85.9,266.84,173.448,0,52.0,266.745,173.328,car0
85.95,266.84,173.496,0,52.0,266.735,173.377,car0
86.0,266.84,173.547,0,52.0,266.725,173.426,car0
86.05,266.84,173.6,0,52.0,266.715,173.473,car0
86.1,266.84,173.657,0,52.0,266.73,173.532,car0
86.15,266.84,173.712,0,52.0,266.742,173.591,car0
86.2,266.84,173.763,0,52.0,266.752,173.649,car0
86.25,266.84,173.823,0,52.0,266.761,173.706,car0
86.3,266.84,173.881,0,52.0,266.766,173.763,car0
86.35,266.84,173.941,0,52.0,266.768,173.82,car0
86.4,266.84,173.996,1,52.0,266.769,173.876,car0
86.45,266.84,174.046,1,52.0,266.769,173.931,car0
86.5,266.84,174.094,1,52.0,266.768,173.985,car0
86.55,266.84,174.149,1,52.0,266.766,174.038,car0
86.6,266.84,174.207,1,52.0,266.762,174.09,car0
86.65,266.84,174.259,1,52.0,266.758,174.141,car0
86.7,266.84,174.318,1,52.0,266.754,174.191,car0
86.75,266.84,174.376,1,52.0,266.749,174.239,car0
86.8,266.84,174.428,1,52.0,266.747,174.283,car0
86.85,266.84,174.484,1,,,,
86.9,266.84,174.536,1,,,,
86.95,266.84,174.585,2,52.0,266.736,174.441,car0
87.0,266.84,174.642,2,52.0,266.736,174.498,car0
87.05,266.84,174.698,2,52.0,266.735,174.553,car0
87.1,266.84,174.745,2,52.0,266.733,174.606,car0
87.15,266.84,174.793,2,52.0,266.731,174.657,car0
87.2,266.84,174.843,2,52.0,266.728,174.707,car0
87.25,266.84,174.898,2,52.0,266.726,174.755,car0
87.3,266.84,174.951,2,52.0,266.726,174.801,car0
87.35,266.84,175.004,3,52.0,266.732,174.845,car0
87.4,266.84,175.063,3,52.0,266.736,174.903,car0
87.45,266.84,175.114,3,52.0,266.735,174.958,car0
87.5,266.84,175.17,3,52.0,266.733,175.011,car0
87.55,266.84,175.223,3,52.0,266.731,175.063,car0
87.6,266.84,175.28,3,52.0,266.729,175.113,car0
87.65,266.84,175.336,3,52.0,266.728,175.161,car0
87.7,266.84,175.391,3,52.0,266.729,175.209,car0
87.75,266.84,175.447,3,52.0,266.734,175.255,car0
87.8,266.84,175.505,4,,,,
87.85,266.84,175.553,4,,,,
87.9,266.84,175.611,4,52.0,266.719,175.412,car0
87.95,266.84,175.667,4,52.0,266.716,175.467,car0
88.0,266.84,175.721,4,52.0,266.714,175.52,car0
88.05,266.84,175.779,4,52.0,266.712,175.572,car0
88.1,266.84,175.837,4,52.0,266.712,175.624,car0
88.15,266.84,175.888,4,52.0,266.712,175.674,car0
88.2,266.84,175.936,4,52.0,266.713,175.724,car0
88.25,266.84,175.989,4,52.0,266.714,175.773,car0
88.3,266.84,176.045,4,52.0,266.717,175.822,car0
88.35,266.84,176.095,4,52.0,266.721,175.87,car0
88.4,266.84,176.144,4,52.0,266.727,175.919,car0
88.45,266.84,176.194,5,52.0,266.734,175.967,car0
88.5,266.84,176.253,5,52.0,266.742,176.015,car0
88.55,266.84,176.311,5,52.0,266.751,176.062,car0
88.6,266.84,176.359,5,52.0,266.745,176.118,car0
88.65,266.84,176.414,5,52.0,266.739,176.172,car0
88.7,266.84,176.474,5,52.0,266.733,176.226,car0
88.75,266.84,176.531,5,52.0,266.728,176.279,car0
88.8,266.84,176.581,5,52.0,266.724,176.332,car0
88.85,266.84,176.636,5,52.0,266.72,176.386,car0
88.9,266.84,176.69,5,52.0,266.716,176.439,car0
88.95,266.84,176.74,5,52.0,266.712,176.492,car0
89.0,266.84,176.789,5,52.0,266.709,176.544,car0
89.05,266.84,176.839,5,52.0,266.706,176.597,car0
89.1,266.84,176.889,5,52.0,266.704,176.649,car0
89.15,266.84,176.939,5,52.0,266.701,176.701,car0
89.2,266.84,176.99,5,52.0,266.7,176.753,car0
89.25,266.84,177.043,5,52.0,266.698,176.805,car0
89.3,266.84,177.101,5,52.0,266.697,176.857,car0
89.35,266.84,177.157,5,52.0,266.696,176.909,car0
89.4,266.84,177.21,5,52.0,266.695,176.961,car0
89.45,266.84,177.261,5,52.0,266.695,177.013,car0
89.5,266.84,177.312,5,52.0,266.695,177.065,car0
89.55,266.84,177.362,5,52.0,266.695,177.117,car0
89.6,266.84,177.419,5,52.0,266.696,177.169,car0
89.65,266.84,177.467,5,52.0,266.697,177.22,car0
89.7,266.84,177.526,5,52.0,266.698,177.272,car0
89.75,266.84,177.58,5,52.0,266.699,177.324,car0
89.8,266.84,177.638,5,52.0,266.7,177.375,car0
89.85,266.84,177.686,5,52.0,266.702,177.427,car0
89.9,266.84,177.738,5,52.0,266.704,177.479,car0
89.95,266.84,177.796,5,52.0,266.706,177.53,car0
90.0,266.84,177.847,5,52.0,266.709,177.582,car0
90.05,266.84,177.904,5,52.0,266.711,177.633,car0
90.1,266.84,177.957,5,52.0,266.714,177.684,car0
90.15,266.84,178.013,5,52.0,266.717,177.735,car0
90.2,266.84,178.062,5,52.0,266.72,177.786,car0
90.25,266.84,178.114,5,52.0,266.723,177.837,car0
90.3,266.84,178.167,5,52.0,266.727,177.887,car0
90.35,266.84,178.216,5,52.0,266.73,177.938,car0
90.4,266.84,178.271,5,52.0,266.734,177.989,car0
90.45,266.84,178.324,5,52.0,266.738,178.039,car0
90.5,266.84,178.381,5,52.0,266.742,178.089,car0
90.55,266.84,178.434,5,52.0,266.746,178.14,car0
90.6,266.84,178.485,5,52.0,266.75,178.19,car0
90.65,266.84,178.535,5,52.0,266.755,178.24,car0
90.7,266.84,178.589,5,52.0,266.76,178.291,car0
90.75,266.84,178.637,5,52.0,266.764,178.341,car0
90.8,266.84,178.686,5,52.0,266.769,178.391,car0
90.85,266.84,178.736,5,52.0,266.774,178.441,car0
90.9,266.84,178.789,5,52.0,266.78,178.491,car0
90.95,266.84,178.846,5,52.0,266.785,178.542,car0
91.0,266.84,178.9,5,52.0,266.791,178.592,car0
91.05,266.84,178.949,5,52.0,266.796,178.643,car0
91.1,266.84,179.0,5,52.0,266.802,178.694,car0
91.15,266.84,179.057,5,52.0,266.808,178.745,car0
91.2,266.84,179.111,5,52.0,266.815,178.796,car0
91.25,266.84,179.161,5,52.0,266.821,178.847,car0
91.3,266.84,179.211,5,52.0,266.827,178.899,car0
91.35,266.84,179.267,5,52.0,266.834,178.95,car0
91.4,266.84,179.316,5,52.0,266.841,179.001,car0
91.45,266.84,179.366,5,52.0,266.847,179.052,car0
91.5,266.84,179.421,5,52.0,266.854,179.103,car0
91.55,266.84,179.479,5,52.0,266.861,179.154,car0
91.6,266.84,179.537,5,52.0,266.868,179.205,car0
91.65,266.84,179.591,5,52.0,266.875,179.256,car0
91.7,266.84,179.65,5,52.0,266.882,179.307,car0
91.75,266.84,179.705,5,52.0,266.89,179.358,car0
91.8,266.84,179.753,5,52.0,266.897,179.409,car0
91.85,266.84,179.808,5,52.0,266.905,179.459,car0
91.9,266.84,179.859,5,52.0,266.912,179.51,car0
91.95,266.84,179.914,5,52.0,266.92,179.56,car0
92.0,266.84,179.968,5,52.0,266.927,179.611,car0
92.05,266.84,180.02,5,52.0,266.935,179.662,car0
92.1,266.84,180.074,5,52.0,266.943,179.712,car0
92.15,266.84,180.127,5,52.0,266.951,179.763,car0
92.2,266.84,180.184,5,52.0,266.959,179.813,car0
92.25,266.84,180.238,5,52.0,266.967,179.864,car0
92.3,266.84,180.291,5,52.0,266.975,179.915,car0
92.35,266.84,180.343,5,52.0,266.983,179.965,car0
92.4,266.84,180.394,5,52.0,266.991,180.016,car0
92.45,266.84,180.443,5,52.0,266.999,180.066,car0
92.5,266.84,180.501,5,52.0,267.008,180.117,car0
92.55,266.84,180.558,5,52.0,267.016,180.168,car0
92.6,266.84,180.617,5,52.0,267.025,180.219,car0
92.65,266.84,180.669,5,52.0,267.034,180.27,car0
92.7,266.84,180.726,5,52.0,267.042,180.321,car0
92.75,266.84,180.781,5,52.0,267.051,180.372,car0
92.8,266.84,180.837,5,52.0,267.06,180.424,car0
92.85,266.84,180.886,5,52.0,267.069,180.475,car0
92.9,266.84,180.934,5,52.0,267.078,180.527,car0
92.95,266.84,180.986,5,52.0,267.087,180.578,car0
93.0,266.84,181.044,5,52.0,267.096,180.63,car0
93.05,266.84,181.102,5,52.0,267.106,180.682,car0
93.1,266.84,181.16,5,52.0,267.115,180.734,car0
93.15,266.84,181.208,5,52.0,267.124,180.787,car0
93.2,266.84,181.262,5,52.0,267.134,180.839,car0
93.25,266.84,181.317,5,52.0,267.143,180.891,car0
93.3,266.84,181.374,5,52.0,267.153,180.943,car0
93.35,266.84,181.423,5,52.0,267.163,180.996,car0
93.4,266.84,181.476,5,,,,
93.45,266.84,181.532,5,,,,
93.5,266.84,181.582,5,,,,
